date,section,domestic_mean,domestic_std,domestic_count,global_mean,global_std,global_count
2024-07-06,domestic_core,0.0226,,1.0,,,
2024-07-06,global_macro,0.0,,1.0,,,
2024-07-07,domestic_core,-0.0211,0.0504,7.0,,,
2024-07-07,global_macro,-0.2512,0.66,3.0,,,
2024-07-08,domestic_core,0.3203,0.6701,12.0,,,
2024-07-08,global_macro,0.1707,0.3814,5.0,,,
2024-07-09,domestic_core,0.3539,0.5823,18.0,,,
2024-07-09,global_macro,0.7498,0.4998,4.0,-0.8449,,1.0
2024-07-10,domestic_core,0.0688,0.7209,16.0,,,
2024-07-10,global_macro,0.0003,0.0009,4.0,0.1051,,1.0
2024-07-11,domestic_core,0.281,0.6541,15.0,,,
2024-07-11,global_macro,0.133,0.4538,12.0,-0.0502,,1.0
2024-07-12,domestic_core,-0.1091,0.7396,12.0,,,
2024-07-12,global_macro,-0.2047,0.7375,6.0,-0.4423,0.6937,2.0
2024-07-13,domestic_core,-0.0,,1.0,,,
2024-07-13,global_macro,0.0457,,1.0,,,
2024-07-14,domestic_core,-0.3262,0.5649,3.0,,,
2024-07-14,global_macro,0.0001,,1.0,,,
2024-07-15,domestic_core,0.0209,0.3884,13.0,,,
2024-07-15,global_macro,-0.1208,0.2085,3.0,,,
2024-07-16,domestic_core,-0.0778,0.7571,11.0,,,
2024-07-16,global_macro,0.2114,0.6121,10.0,0.0741,,1.0
2024-07-17,domestic_core,-0.035,0.7106,10.0,,,
2024-07-17,global_macro,0.0172,0.7882,4.0,-0.5848,0.601,3.0
2024-07-18,domestic_core,0.309,0.6781,10.0,,,
2024-07-18,global_macro,-0.1106,0.5769,8.0,-0.0296,,1.0
2024-07-19,domestic_core,0.2004,0.849,8.0,,,
2024-07-19,global_macro,-0.0982,0.2894,9.0,-0.3049,0.2808,3.0
2024-07-20,global_macro,-0.0,,1.0,,,
2024-07-21,domestic_core,0.0246,0.7405,4.0,,,
2024-07-21,global_macro,0.0746,0.2616,10.0,,,
2024-07-22,domestic_core,0.0799,0.6494,11.0,,,
2024-07-22,global_macro,-0.0288,0.6845,4.0,0.0574,,1.0
2024-07-23,domestic_core,-0.1149,0.5242,10.0,,,
2024-07-23,global_macro,0.2037,0.4113,14.0,,,
2024-07-24,domestic_core,0.0527,0.7915,12.0,,,
2024-07-24,global_macro,-0.1869,0.6898,9.0,-0.5175,0.6014,2.0
2024-07-25,domestic_core,-0.1072,0.5827,9.0,,,
2024-07-25,global_macro,-0.3936,0.581,18.0,-0.0211,0.02,3.0
2024-07-26,domestic_core,0.3823,0.4674,11.0,,,
2024-07-26,global_macro,-0.2854,0.6408,10.0,0.0228,,1.0
2024-07-27,global_macro,-0.3231,0.4635,4.0,,,
2024-07-28,domestic_core,-0.1265,0.1901,5.0,,,
2024-07-28,global_macro,-0.3324,0.5768,3.0,,,
2024-07-29,domestic_core,0.7354,0.3643,10.0,,,
2024-07-29,global_macro,0.2482,0.499,4.0,0.0032,,1.0
2024-07-30,domestic_core,0.1571,0.7231,13.0,,,
2024-07-30,global_macro,-0.0784,0.6293,4.0,0.084,,1.0
2024-07-31,domestic_core,-0.047,0.6748,16.0,,,
2024-07-31,global_macro,0.1119,0.2997,11.0,-0.2809,0.7972,2.0
2024-08-01,domestic_core,0.0009,0.674,14.0,,,
2024-08-01,global_macro,-0.0092,0.2308,10.0,0.1175,,1.0
2024-08-02,domestic_core,-0.4217,0.6187,16.0,,,
2024-08-02,global_macro,-0.23,0.4113,9.0,-0.8585,0.0856,5.0
2024-08-03,domestic_core,-0.0437,0.0207,2.0,,,
2024-08-03,global_macro,0.0,,1.0,0.0448,,1.0
2024-08-04,domestic_core,-0.25,0.4985,4.0,,,
2024-08-04,global_macro,0.1107,0.3322,9.0,-0.6076,,1.0
2024-08-05,domestic_core,-0.3862,0.6119,29.0,-0.047,,1.0
2024-08-05,global_macro,-0.1161,0.4984,12.0,-0.5195,0.4763,7.0
2024-08-06,domestic_core,0.1199,0.5472,35.0,,,
2024-08-06,global_macro,0.0554,0.2761,14.0,-0.1779,0.4095,5.0
2024-08-07,domestic_core,-0.0741,0.5741,29.0,,,
2024-08-07,global_macro,0.2304,0.6318,8.0,-0.2458,0.3262,5.0
2024-08-08,domestic_core,-0.1082,0.799,22.0,,,
2024-08-08,global_macro,-0.1903,0.4675,10.0,-0.0486,0.0537,3.0
2024-08-09,domestic_core,0.1056,0.5125,14.0,,,
2024-08-09,global_macro,0.4989,0.5475,6.0,0.0587,0.1787,3.0
2024-08-10,domestic_core,-0.2939,0.7519,7.0,,,
2024-08-11,domestic_core,0.3858,0.5289,5.0,,,
2024-08-11,global_macro,-0.0026,0.007,4.0,,,
2024-08-12,domestic_core,0.0005,0.5924,16.0,,,
2024-08-12,global_macro,-0.1237,0.3862,8.0,-0.1069,,1.0
2024-08-13,domestic_core,0.0708,0.7135,14.0,,,
2024-08-13,global_macro,-0.1985,0.7837,7.0,-0.6877,,1.0
2024-08-14,domestic_core,-0.132,0.7973,12.0,,,
2024-08-14,global_macro,-0.1034,0.27,14.0,-0.2324,,1.0
2024-08-15,domestic_core,-0.1867,0.7759,8.0,,,
2024-08-15,global_macro,0.0339,0.1149,9.0,0.5127,0.5994,2.0
2024-08-16,domestic_core,-0.0863,0.7607,17.0,,,
2024-08-16,global_macro,-0.3302,0.4638,4.0,-0.3694,0.122,2.0
2024-08-17,global_macro,-0.0001,0.0001,2.0,0.0355,,1.0
2024-08-18,domestic_core,0.7088,0.4789,4.0,,,
2024-08-18,global_macro,0.0475,0.7254,4.0,,,
2024-08-19,domestic_core,0.2464,0.7024,12.0,,,
2024-08-19,global_macro,0.0933,0.2728,4.0,0.0251,,1.0
2024-08-20,domestic_core,0.296,0.6618,20.0,,,
2024-08-20,global_macro,-0.1612,0.3262,4.0,0.1146,,1.0
2024-08-21,domestic_core,0.3334,0.5958,16.0,,,
2024-08-21,global_macro,0.0646,0.4691,12.0,-0.8939,0.0373,2.0
2024-08-22,domestic_core,0.2558,0.5459,29.0,,,
2024-08-22,global_macro,-0.0686,0.233,12.0,-0.3793,0.3045,2.0
2024-08-23,domestic_core,-0.0533,0.5628,19.0,,,
2024-08-23,global_macro,0.0285,0.0404,2.0,-0.1843,0.3018,3.0
2024-08-24,domestic_core,0.072,0.1019,2.0,,,
2024-08-24,global_macro,-0.4997,0.7067,2.0,,,
2024-08-25,domestic_core,0.4649,0.6575,2.0,,,
2024-08-25,global_macro,0.1816,0.4071,5.0,,,
2024-08-26,domestic_core,0.0858,0.5818,10.0,,,
2024-08-26,global_macro,0.3271,0.5102,6.0,,,
2024-08-27,domestic_core,0.1612,0.8422,17.0,,,
2024-08-27,global_macro,-0.2904,0.6649,7.0,,,
2024-08-28,domestic_core,-0.0945,0.6787,11.0,,,
2024-08-28,global_macro,0.1491,0.6456,13.0,0.1318,,1.0
2024-08-29,domestic_core,-0.2877,0.618,13.0,,,
2024-08-29,global_macro,-0.3766,0.4888,10.0,,,
2024-08-30,domestic_core,-0.0115,0.558,17.0,,,
2024-08-30,global_macro,-0.2665,0.7447,7.0,,,
2024-08-31,domestic_core,0.0225,0.7784,4.0,,,
2024-09-01,domestic_core,-0.0702,0.559,10.0,,,
2024-09-01,global_macro,-0.0036,,1.0,,,
2024-09-02,domestic_core,0.0948,0.681,15.0,,,
2024-09-02,global_macro,0.0015,0.8157,4.0,,,
2024-09-03,domestic_core,-0.0453,0.7027,18.0,,,
2024-09-03,global_macro,0.0375,0.3498,11.0,-0.9466,,1.0
2024-09-04,domestic_core,-0.269,0.3816,18.0,,,
2024-09-04,global_macro,-0.5047,0.6108,16.0,-0.8119,0.126,3.0
2024-09-05,domestic_core,-0.0198,0.6602,13.0,,,
2024-09-05,global_macro,0.1019,0.3655,8.0,0.8164,,1.0
2024-09-06,domestic_core,-0.0588,0.1625,7.0,,,
2024-09-06,global_macro,-0.0783,0.4161,13.0,-0.7671,0.1284,2.0
2024-09-07,global_macro,0.4991,0.708,2.0,0.0024,,1.0
2024-09-08,domestic_core,-0.0435,0.6796,8.0,,,
2024-09-08,global_macro,-0.144,0.7212,6.0,,,
2024-09-09,domestic_core,0.0679,0.6105,23.0,,,
2024-09-09,global_macro,0.2499,0.4628,8.0,-0.0688,,1.0
2024-09-10,domestic_core,0.0449,0.5148,18.0,,,
2024-09-10,global_macro,0.4599,0.6258,4.0,0.0096,,1.0
2024-09-11,domestic_core,-0.2212,0.7293,17.0,,,
2024-09-11,global_macro,-0.6008,0.5387,5.0,0.6953,,1.0
2024-09-12,domestic_core,0.4232,0.5719,14.0,,,
2024-09-12,global_macro,0.1494,0.3303,9.0,0.098,,1.0
2024-09-13,domestic_core,0.2802,0.6147,11.0,,,
2024-09-13,global_macro,-0.1759,0.3934,5.0,0.0721,,1.0
2024-09-14,domestic_core,-0.0001,0.0,2.0,,,
2024-09-15,domestic_core,0.0,,1.0,,,
2024-09-15,global_macro,-0.0077,0.0109,2.0,,,
2024-09-16,domestic_core,0.4254,0.601,2.0,,,
2024-09-16,global_macro,,,,0.1331,,1.0
2024-09-17,domestic_core,0.0,,1.0,,,
2024-09-17,global_macro,0.3065,0.4746,6.0,-0.095,,1.0
2024-09-18,domestic_core,-0.6623,0.5736,3.0,,,
2024-09-18,global_macro,0.3574,0.5318,3.0,0.046,,1.0
2024-09-19,domestic_core,0.1359,0.5572,22.0,,,
2024-09-19,global_macro,-0.0269,0.0752,8.0,0.037,0.649,3.0
2024-09-20,domestic_core,0.0886,0.8501,10.0,,,
2024-09-20,global_macro,0.1365,0.3349,6.0,-0.0434,0.0365,2.0
2024-09-21,domestic_core,0.0,,1.0,,,
2024-09-21,global_macro,,,,-0.3308,,1.0
2024-09-22,domestic_core,0.0043,0.6028,5.0,,,
2024-09-22,global_macro,-0.0804,0.1608,4.0,,,
2024-09-23,domestic_core,0.4762,0.6544,16.0,,,
2024-09-23,global_macro,0.231,0.514,4.0,-0.3519,,1.0
2024-09-24,domestic_core,0.1641,0.4529,20.0,,,
2024-09-24,global_macro,0.3216,0.4075,6.0,-0.1417,,1.0
2024-09-25,domestic_core,0.2597,0.6425,20.0,,,
2024-09-25,global_macro,-0.0041,0.1751,5.0,,,
2024-09-26,domestic_core,0.4318,0.6227,14.0,,,
2024-09-26,global_macro,0.1044,0.3134,10.0,,,
2024-09-27,domestic_core,-0.0203,0.6472,11.0,,,
2024-09-27,global_macro,0.2266,0.4372,9.0,-0.2438,,1.0
2024-09-28,domestic_core,-0.0278,,1.0,,,
2024-09-29,domestic_core,0.1855,0.5013,4.0,,,
2024-09-29,global_macro,0.1699,0.3407,4.0,,,
2024-09-30,domestic_core,-0.2343,0.7865,14.0,,,
2024-09-30,global_macro,0.3338,0.5768,3.0,-0.6138,0.4302,2.0
2024-10-01,domestic_core,-0.666,0.5768,3.0,,,
2024-10-01,global_macro,0.6551,0.5674,3.0,,,
2024-10-02,domestic_core,-0.4092,0.6932,19.0,,,
2024-10-02,global_macro,-0.1534,0.5846,10.0,,,
2024-10-03,domestic_core,0.0,0.0,2.0,,,
2024-10-03,global_macro,-0.248,0.4959,4.0,,,
2024-10-04,domestic_core,0.3384,0.4663,7.0,,,
2024-10-04,global_macro,-0.4742,0.4961,4.0,0.7081,0.3021,2.0
2024-10-05,global_macro,-0.0,0.0,2.0,,,
2024-10-06,domestic_core,-0.7421,0.473,4.0,,,
2024-10-06,global_macro,0.0002,,1.0,,,
2024-10-07,domestic_core,0.1194,0.7718,9.0,,,
2024-10-07,global_macro,-0.0425,0.0729,3.0,0.0484,,1.0
2024-10-08,domestic_core,-0.2079,0.6635,11.0,,,
2024-10-08,global_macro,-0.0214,0.0358,3.0,-0.3201,,1.0
2024-10-09,domestic_core,0.3222,0.5534,3.0,,,
2024-10-09,global_macro,-0.0548,0.1529,10.0,-0.0244,,1.0
2024-10-10,domestic_core,0.2897,0.5749,17.0,,,
2024-10-10,global_macro,0.0144,0.6309,6.0,-0.073,,1.0
2024-10-11,domestic_core,-0.006,0.5856,16.0,,,
2024-10-11,global_macro,-0.3512,0.5622,3.0,-0.2371,0.9487,2.0
2024-10-12,domestic_core,0.0,0.0001,2.0,,,
2024-10-13,domestic_core,-0.0051,0.0116,6.0,,,
2024-10-13,global_macro,0.1113,0.2468,5.0,,,
2024-10-14,domestic_core,-0.0094,0.4048,11.0,,,
2024-10-14,global_macro,-0.1563,0.7716,5.0,,,
2024-10-15,domestic_core,0.2756,0.4499,14.0,,,
2024-10-15,global_macro,0.476,0.5257,4.0,0.3215,0.4163,3.0
2024-10-16,domestic_core,-0.1133,0.721,19.0,,,
2024-10-16,global_macro,-0.7756,0.4169,4.0,0.4406,,1.0
2024-10-17,domestic_core,-0.0015,0.5429,12.0,,,
2024-10-17,global_macro,0.0992,0.4632,6.0,,,
2024-10-18,domestic_core,0.1086,0.7574,13.0,,,
2024-10-18,global_macro,0.0002,0.0002,4.0,-0.0715,,1.0
2024-10-19,domestic_core,-0.9916,,1.0,,,
2024-10-20,domestic_core,-0.0065,0.0106,4.0,,,
2024-10-20,global_macro,0.0269,0.0468,3.0,,,
2024-10-21,domestic_core,0.25,0.5677,13.0,,,
2024-10-21,global_macro,0.5694,0.4902,5.0,,,
2024-10-22,domestic_core,0.0311,0.638,23.0,,,
2024-10-22,global_macro,-0.013,0.5356,8.0,-0.3332,,1.0
2024-10-23,domestic_core,0.0579,0.7089,12.0,,,
2024-10-23,global_macro,0.1696,0.3768,5.0,0.3909,,1.0
2024-10-24,domestic_core,-0.1715,0.6235,13.0,,,
2024-10-24,global_macro,-0.0125,0.5353,8.0,0.0366,,1.0
2024-10-25,domestic_core,0.1151,0.6123,8.0,,,
2024-10-25,global_macro,0.4449,0.7829,2.0,,,
2024-10-26,domestic_core,-0.0016,0.002,3.0,,,
2024-10-26,global_macro,0.0,,1.0,,,
2024-10-27,global_macro,0.1878,0.3745,4.0,-0.0212,,1.0
2024-10-28,domestic_core,0.0794,0.7773,10.0,,,
2024-10-28,global_macro,,,,0.0457,0.0871,2.0
2024-10-29,domestic_core,0.1881,0.6018,15.0,,,
2024-10-29,global_macro,0.2116,0.4973,8.0,,,
2024-10-30,domestic_core,-0.2801,0.8144,13.0,,,
2024-10-30,global_macro,0.0209,0.4772,9.0,0.1421,,1.0
2024-10-31,domestic_core,0.1836,0.6393,20.0,,,
2024-10-31,global_macro,-0.2095,0.4401,12.0,-0.0969,,1.0
2024-11-01,domestic_core,0.0912,0.7737,17.0,,,
2024-11-01,global_macro,-0.4487,0.5411,4.0,-0.0137,0.0389,3.0
2024-11-02,domestic_core,0.9998,,1.0,,,
2024-11-02,global_macro,0.0,,1.0,-0.7918,,1.0
2024-11-03,domestic_core,-0.1458,0.3119,5.0,,,
2024-11-03,global_macro,-0.2483,0.4042,8.0,,,
2024-11-04,domestic_core,-0.018,0.6629,23.0,,,
2024-11-04,global_macro,-0.1279,0.2216,3.0,0.0859,,1.0
2024-11-05,domestic_core,0.102,0.535,20.0,,,
2024-11-05,global_macro,0.1638,0.3889,12.0,0.0496,,1.0
2024-11-06,domestic_core,0.0626,0.6411,26.0,,,
2024-11-06,global_macro,0.0404,0.824,6.0,0.3343,0.4784,2.0
2024-11-07,domestic_core,0.2185,0.719,20.0,,,
2024-11-07,global_macro,0.0873,0.6997,11.0,0.0621,,1.0
2024-11-08,domestic_core,0.0854,0.6468,13.0,,,
2024-11-08,global_macro,0.2434,0.4309,9.0,0.0959,0.6008,3.0
2024-11-09,domestic_core,0.0013,0.0332,2.0,,,
2024-11-09,global_macro,,,,-0.6998,,1.0
2024-11-10,domestic_core,0.4408,0.5265,9.0,,,
2024-11-10,global_macro,0.7081,0.4778,4.0,,,
2024-11-11,domestic_core,-0.059,0.7346,12.0,,,
2024-11-11,global_macro,-0.0898,0.4263,4.0,0.7208,,1.0
2024-11-12,domestic_core,-0.2381,0.535,19.0,,,
2024-11-12,global_macro,-0.0052,0.4651,10.0,-0.5498,0.4313,2.0
2024-11-13,domestic_core,-0.3654,0.5228,25.0,,,
2024-11-13,global_macro,0.1115,0.4539,6.0,,,
2024-11-14,domestic_core,-0.0323,0.6437,19.0,,,
2024-11-14,global_macro,-0.1565,0.392,6.0,,,
2024-11-15,domestic_core,0.1428,0.7188,14.0,,,
2024-11-15,global_macro,-0.0633,0.1317,5.0,-0.8148,0.145,2.0
2024-11-16,domestic_core,-0.0001,,1.0,,,
2024-11-17,domestic_core,0.0516,0.1173,5.0,,,
2024-11-17,global_macro,0.2311,0.4361,9.0,,,
2024-11-18,domestic_core,-0.0635,0.6677,27.0,,,
2024-11-18,global_macro,0.2315,0.4095,7.0,-0.0206,,1.0
2024-11-19,domestic_core,-0.295,0.7488,10.0,,,
2024-11-19,global_macro,0.2596,0.7525,6.0,,,
2024-11-20,domestic_core,0.2875,0.7358,12.0,,,
2024-11-20,global_macro,0.035,0.6394,14.0,0.014,0.043,2.0
2024-11-21,domestic_core,0.1536,0.623,20.0,,,
2024-11-21,global_macro,-0.098,0.5716,8.0,0.0097,,1.0
2024-11-22,domestic_core,0.2542,0.752,12.0,,,
2024-11-22,global_macro,0.4996,0.5475,6.0,0.0641,,1.0
2024-11-23,domestic_core,-0.4621,0.6535,2.0,,,
2024-11-23,global_macro,0.0001,0.0002,3.0,,,
2024-11-24,domestic_core,0.444,0.5207,4.0,,,
2024-11-24,global_macro,0.1622,0.3817,5.0,,,
2024-11-25,domestic_core,0.3463,0.5616,7.0,,,
2024-11-25,global_macro,0.0026,0.0031,2.0,,,
2024-11-26,domestic_core,0.0801,0.6665,12.0,,,
2024-11-26,global_macro,0.0991,0.3365,9.0,0.1135,0.853,3.0
2024-11-27,domestic_core,-0.0262,0.5669,18.0,,,
2024-11-27,global_macro,0.1036,0.5282,9.0,,,
2024-11-28,domestic_core,0.02,0.6418,11.0,,,
2024-11-28,global_macro,-0.1167,0.64,8.0,,,
2024-11-29,domestic_core,-0.2867,0.6203,21.0,,,
2024-11-29,global_macro,-0.2646,0.3642,5.0,0.2613,0.3883,3.0
2024-11-30,domestic_core,0.0,0.0,2.0,,,
2024-11-30,global_macro,-0.0053,0.0074,2.0,,,
2024-12-01,domestic_core,0.2986,0.4802,7.0,,,
2024-12-01,global_macro,-0.4995,0.7064,2.0,,,
2024-12-02,domestic_core,0.2626,0.5324,13.0,,,
2024-12-02,global_macro,0.0001,0.0001,2.0,,,
2024-12-03,domestic_core,0.2005,0.4579,21.0,,,
2024-12-03,global_macro,0.3038,0.4807,10.0,-0.0332,0.2987,2.0
2024-12-04,domestic_core,-0.206,0.5556,36.0,-0.9303,,1.0
2024-12-04,global_macro,0.1421,0.4905,5.0,,,
2024-12-05,domestic_core,0.0688,0.5662,22.0,,,
2024-12-05,global_macro,0.3185,0.6381,5.0,0.0221,,1.0
2024-12-06,domestic_core,-0.2117,0.4374,20.0,-0.9239,,1.0
2024-12-06,global_macro,0.1908,0.3867,4.0,-0.1881,0.3283,3.0
2024-12-07,domestic_core,-0.1997,0.445,5.0,,,
2024-12-07,global_macro,-0.4432,0.4987,2.0,,,
2024-12-08,domestic_core,0.107,0.3658,10.0,,,
2024-12-08,global_macro,0.0003,0.0003,3.0,,,
2024-12-09,domestic_core,-0.1476,0.5992,30.0,,,
2024-12-09,global_macro,0.4038,0.5269,3.0,,,
2024-12-10,domestic_core,0.253,0.4538,14.0,,,
2024-12-10,global_macro,0.0777,0.5616,9.0,0.0016,,1.0
2024-12-11,domestic_core,0.1902,0.7376,16.0,,,
2024-12-11,global_macro,-0.4011,0.5149,10.0,,,
2024-12-12,domestic_core,0.4146,0.5561,9.0,,,
2024-12-12,global_macro,0.3061,0.4799,13.0,,,
2024-12-13,domestic_core,0.3892,0.4933,13.0,,,
2024-12-13,global_macro,-0.1585,0.5767,9.0,0.1454,,1.0
2024-12-14,global_macro,-0.2054,0.2905,2.0,,,
2024-12-15,domestic_core,-0.0214,0.06,3.0,,,
2024-12-15,global_macro,0.1587,0.3312,7.0,,,
2024-12-16,domestic_core,0.0486,0.7654,19.0,,,
2024-12-16,global_macro,0.1336,0.6323,8.0,-0.0252,0.0359,2.0
2024-12-17,domestic_core,0.0792,0.5703,19.0,,,
2024-12-17,global_macro,0.4442,0.6288,18.0,0.1135,,1.0
2024-12-18,domestic_core,0.2809,0.557,12.0,,,
2024-12-18,global_macro,0.3889,0.584,9.0,-0.2353,0.7049,5.0
2024-12-19,domestic_core,-0.0235,0.6733,15.0,,,
2024-12-19,global_macro,-0.2035,0.693,13.0,-0.1082,0.0272,3.0
2024-12-20,domestic_core,0.0657,0.4951,12.0,,,
2024-12-20,global_macro,-0.1084,0.2164,4.0,-0.1149,0.1848,3.0
2024-12-21,domestic_core,0.0089,0.0126,2.0,,,
2024-12-21,global_macro,,,,0.0297,,1.0
2024-12-22,domestic_core,-0.3737,0.5129,8.0,,,
2024-12-22,global_macro,-0.1186,0.2639,6.0,,,
2024-12-23,domestic_core,0.3812,0.5045,18.0,,,
2024-12-23,global_macro,0.3302,0.5719,3.0,0.605,0.4958,3.0
2024-12-24,domestic_core,0.0527,0.5915,14.0,,,
2024-12-24,global_macro,-0.2101,0.3099,5.0,,,
2024-12-25,domestic_core,0.0658,0.1419,5.0,,,
2024-12-25,global_macro,0.1664,0.4078,6.0,,,
2024-12-26,domestic_core,0.1798,0.5313,16.0,,,
2024-12-26,global_macro,0.4579,0.4938,7.0,-0.1083,,1.0
2024-12-27,domestic_core,-0.3486,0.6157,12.0,,,
2024-12-27,global_macro,-0.0993,0.199,4.0,,,
2024-12-28,global_macro,,,,-0.0377,,1.0
2024-12-29,domestic_core,0.6588,0.466,5.0,,,
2024-12-29,global_macro,-0.0127,0.6263,6.0,,,
2024-12-30,domestic_core,0.0726,0.626,13.0,,,
2024-12-30,global_macro,0.5009,0.5466,6.0,,,
2024-12-31,domestic_core,0.1422,0.4102,12.0,,,
2024-12-31,global_macro,-0.019,0.3877,11.0,,,
2025-01-01,domestic_core,-0.1336,0.7781,4.0,,,
2025-01-01,global_macro,0.0011,0.0057,6.0,,,
2025-01-02,domestic_core,0.3263,0.6627,16.0,,,
2025-01-02,global_macro,0.1811,0.4037,11.0,0.0114,,1.0
2025-01-03,domestic_core,0.0539,0.4372,14.0,,,
2025-01-03,global_macro,0.0002,0.0004,5.0,,,
2025-01-04,domestic_core,0.001,,1.0,,,
2025-01-04,global_macro,,,,-0.0896,0.1354,2.0
2025-01-05,domestic_core,0.1618,0.447,10.0,,,
2025-01-05,global_macro,0.2704,0.4673,11.0,,,
2025-01-06,domestic_core,0.4113,0.6128,14.0,,,
2025-01-06,global_macro,0.0962,0.4276,13.0,,,
2025-01-07,domestic_core,0.239,0.5469,12.0,,,
2025-01-07,global_macro,0.3569,0.459,10.0,,,
2025-01-08,domestic_core,0.0568,0.5329,13.0,,,
2025-01-08,global_macro,-0.0049,0.5773,7.0,0.0758,0.0525,3.0
2025-01-09,domestic_core,0.3253,0.5961,17.0,,,
2025-01-09,global_macro,-0.0435,0.4339,11.0,0.1253,,1.0
2025-01-10,domestic_core,-0.0011,0.8114,10.0,,,
2025-01-10,global_macro,0.1084,0.4061,7.0,-0.3589,0.6199,2.0
2025-01-11,domestic_core,-0.9995,,1.0,,,
2025-01-11,global_macro,-0.0008,,1.0,-0.0235,,1.0
2025-01-12,domestic_core,0.0016,0.0027,4.0,,,
2025-01-12,global_macro,0.1432,0.3777,7.0,,,
2025-01-13,domestic_core,0.1788,0.6659,17.0,,,
2025-01-13,global_macro,-0.0007,0.0012,3.0,0.0721,,1.0
2025-01-14,domestic_core,0.0222,0.6335,15.0,,,
2025-01-14,global_macro,0.2342,0.5827,13.0,,,
2025-01-15,domestic_core,-0.0456,0.4717,8.0,,,
2025-01-15,global_macro,0.2246,0.4013,6.0,0.4957,,1.0
2025-01-16,domestic_core,0.5575,0.4837,15.0,,,
2025-01-16,global_macro,0.2861,0.4223,9.0,-0.0098,,1.0
2025-01-17,domestic_core,0.2231,0.5504,11.0,,,
2025-01-17,global_macro,-0.2512,0.6556,8.0,,,
2025-01-18,domestic_core,-0.184,0.9049,2.0,,,
2025-01-18,global_macro,,,,0.0146,0.0519,2.0
2025-01-19,domestic_core,0.1674,0.4656,5.0,,,
2025-01-19,global_macro,0.054,0.5174,5.0,,,
2025-01-20,domestic_core,0.0809,0.6471,13.0,,,
2025-01-20,global_macro,0.458,0.6303,9.0,,,
2025-01-21,domestic_core,0.2372,0.6759,15.0,,,
2025-01-21,global_macro,0.348,0.4835,9.0,-0.6669,,1.0
2025-01-22,domestic_core,0.3184,0.6609,10.0,,,
2025-01-22,global_macro,0.0269,0.5134,13.0,0.0524,,1.0
2025-01-23,domestic_core,-0.308,0.7979,11.0,,,
2025-01-23,global_macro,0.2367,0.4336,5.0,-0.0635,0.8467,3.0
2025-01-24,domestic_core,0.1176,0.6346,8.0,,,
2025-01-24,global_macro,0.2009,0.4466,5.0,0.0504,0.1166,2.0
2025-01-25,global_macro,,,,-0.1003,,1.0
2025-01-26,domestic_core,-0.0184,0.0369,4.0,,,
2025-01-26,global_macro,-0.4871,0.5652,4.0,,,
2025-01-27,domestic_core,-0.0984,0.2247,5.0,,,
2025-01-27,global_macro,-0.0002,0.0005,4.0,-0.4105,0.8642,3.0
2025-01-28,domestic_core,0.0286,,1.0,,,
2025-01-28,global_macro,-0.5902,0.4952,4.0,-0.3463,0.3813,2.0
2025-01-29,domestic_core,-0.4736,,1.0,,,
2025-01-29,global_macro,-0.1533,,1.0,0.048,,1.0
2025-01-30,domestic_core,-0.3283,0.564,3.0,,,
2025-01-30,global_macro,-0.2002,0.4338,5.0,-0.8085,,1.0
2025-01-31,domestic_core,-0.2341,0.4801,12.0,,,
2025-01-31,global_macro,0.1017,0.6787,9.0,,,
2025-02-02,domestic_core,0.0511,0.1011,4.0,,,
2025-02-02,global_macro,-0.0023,0.0048,3.0,,,
2025-02-03,domestic_core,-0.1515,0.7144,15.0,,,
2025-02-03,global_macro,-0.3031,0.4546,9.0,-0.6754,,1.0
2025-02-04,domestic_core,-0.1759,0.7772,20.0,,,
2025-02-04,global_macro,-0.1499,0.6177,7.0,-0.3633,0.4613,2.0
2025-02-05,domestic_core,0.0593,0.816,14.0,,,
2025-02-05,global_macro,-0.1653,0.4039,6.0,,,
2025-02-06,domestic_core,0.2369,0.4707,13.0,,,
2025-02-06,global_macro,-0.0002,0.6313,6.0,,,
2025-02-07,domestic_core,0.0534,0.6604,8.0,,,
2025-02-07,global_macro,-0.2192,0.4058,10.0,,,
2025-02-09,domestic_core,-0.0881,0.8333,4.0,,,
2025-02-09,global_macro,0.654,0.5666,3.0,,,
2025-02-10,domestic_core,-0.4629,0.5046,8.0,,,
2025-02-10,global_macro,0.0169,0.6436,10.0,,,
2025-02-11,domestic_core,0.0332,0.5836,13.0,,,
2025-02-11,global_macro,0.0333,0.3226,15.0,-0.0321,,1.0
2025-02-12,domestic_core,0.0013,0.6278,6.0,,,
2025-02-12,global_macro,0.123,0.7356,10.0,-0.9438,,1.0
2025-02-13,domestic_core,0.6868,0.4701,9.0,,,
2025-02-13,global_macro,0.0976,0.447,13.0,-0.4848,,1.0
2025-02-14,domestic_core,0.0842,0.7637,9.0,,,
2025-02-14,global_macro,0.1469,0.3403,8.0,,,
2025-02-16,domestic_core,0.0003,0.0006,3.0,,,
2025-02-16,global_macro,0.0563,0.6306,6.0,,,
2025-02-17,domestic_core,0.2958,0.6191,13.0,,,
2025-02-17,global_macro,0.1708,0.3718,8.0,,,
2025-02-18,domestic_core,-0.0721,0.8111,14.0,,,
2025-02-18,global_macro,0.4399,0.5271,10.0,0.2315,0.2069,3.0
2025-02-19,domestic_core,0.0144,0.3965,12.0,,,
2025-02-19,global_macro,0.598,0.5146,10.0,0.0438,,1.0
2025-02-20,domestic_core,0.2033,0.7013,19.0,,,
