날짜,C0_Ret,C0_Disp,C0_Vol,C0_Count,C1_Ret,C1_Disp,C1_Vol,C1_Count,C2_Ret,C2_Disp,C2_Vol,C2_Count
2023-07-24,0.00014010835045774606,,0.00014149661356585209,1,9.71609568412024e-05,,0.00012483743894088086,1,0.00014717136633901617,,6.704912280584801e-05,1
2023-07-25,-9.339248190520788e-05,,0.00014682301080698579,1,0.00019430303501333235,,0.00012271363616323525,1,4.904990337162296e-05,,6.886911854236671e-05,1
2023-07-26,0.00018680240975110785,,0.00014362532656393156,1,0.0,,0.00012214328995605752,1,0.00014714249278990899,,6.695052643523303e-05,1
2023-07-27,0.0004108885464817469,,0.00015427175180706705,1,0.0003788173129224415,,0.00013331689515457698,1,9.808056337479165e-05,,6.583849045006358e-05,1
2023-07-28,0.000233363515014684,,0.00014142691089929322,1,0.00019419172549062225,,0.00012359823791877078,1,0.00019614188904260033,,6.581316608814411e-05,1
2023-07-31,-0.00018664725535211257,,0.00015686664229154373,1,-9.707701119299195e-05,,0.00013408866951399988,1,0.00012746722621503892,,6.164910945226166e-05,1
2023-08-01,0.0001866820990534812,,0.00015612529472299095,1,9.708643605410572e-05,,0.00013302594715079315,1,0.00014705882352950006,,5.848498723047074e-05,1
2023-08-02,9.33236276761118e-05,,0.00015641573324773968,1,0.00024269252798236884,,0.00013511417756377055,1,8.822232024696675e-05,,5.597943634214103e-05,1
2023-08-03,0.0002706132656489224,,0.00015899779491115217,1,0.00024263364261045695,,0.00013256386775775095,1,4.900807653096528e-05,,5.9499564881708033e-05,1
2023-08-04,4.6644836882991925e-05,,0.00015900170986258365,1,4.851495716118315e-05,,0.00013039770554333486,1,0.0002450283742856385,,5.943490225893841e-05,1
2023-08-07,9.328532248731314e-05,,0.00015340869647048367,1,0.00018434789358279247,,0.00012314432529664894,1,0.00014698101005339304,,5.776395222419434e-05,1
2023-08-08,0.00013991493172160752,,0.00015198495702460214,1,-3.8802929621217785e-05,,0.00012952087687804174,1,9.797293987401368e-05,,5.77722288521185e-05,1
2023-08-09,9.326357218131243e-05,,0.00015082548924938492,1,0.000281332156265357,,0.00013265157125666593,1,4.8981671058712095e-05,,6.000070935870003e-05,1
2023-08-10,0.0004103214495538854,,0.00014584928905140792,1,0.00024245950926204962,,0.00012699425025020233,1,0.0001469378159162371,,5.958910701147032e-05,1
2023-08-11,0.00018643325223477447,,0.00014575278675957033,1,0.0002908808842778665,,0.00013102344260784924,1,0.00023506596538647173,,6.230559855965888e-05,1
2023-08-14,-4.659962533903883e-05,,0.00015048720489986456,1,-4.8466049532347455e-05,,0.00013819383362376322,1,0.0002448028357959764,,6.565420656139901e-05,1
2023-08-16,9.320359393050204e-05,,0.00015085841938800775,1,9.693679720812476e-05,,0.00013819920162135382,1,0.0001468457532207701,,6.500882935202512e-05,1
2023-08-17,0.00046597453915109277,,0.0001677359409470143,1,0.00042648056605609774,,0.00015102419452514137,1,9.788279514100218e-05,,6.501820653085288e-05,1
2023-08-18,0.0,,0.0001664992226105311,1,4.844304067286309e-05,,0.00014406842205487742,1,0.0002348957160893672,,6.75094412396841e-05,1
2023-08-21,-0.0001863030032044355,,0.000180801515279073,1,-9.688138811647651e-05,,0.00015268729158443708,1,9.785023043740182e-05,,6.417503035115799e-05,1
2023-08-22,0.00031677412141761785,,0.00018572955092042596,1,9.689077502939014e-05,,0.00015269122358077438,1,0.0001271928537185385,,6.420693715905522e-05,1
2023-08-23,0.0,,0.00018077374149068644,1,4.844069405818274e-05,,0.00015340454520625278,1,9.782821365678096e-05,,6.149422974091323e-05,1
2023-08-24,0.00037255742041231166,,0.0001879142489295548,1,0.0003390684336976868,,0.00015675452962058022,1,9.781864423352715e-05,,6.222259139352778e-05,1
2023-08-25,0.00023276167067010078,,0.0001788871170450028,1,4.842192932330569e-05,,0.00014843803487372972,1,0.0002445226917058285,,6.572108555496311e-05,1
2023-08-28,-4.6541501056540646e-05,,0.0001821813432182792,1,9.68391695073123e-05,,0.00014789962568853476,1,0.00014667774898557973,,6.465393104411842e-05,1
2023-08-29,0.0,,0.0001696287425178819,1,3.8731917036294305e-05,,0.0001399494522662794,1,9.777082518569458e-05,,6.537730701731837e-05,1
2023-08-30,0.00026995327015799653,,0.00017194141634076506,1,0.00014523906349861448,,0.0001396894618331149,1,9.776126698612941e-05,,6.610055619118258e-05,1
2023-08-31,0.00013959331813317988,,0.00017158729218128297,1,0.0002904359443525184,,0.00014198501590638476,1,8.79765395893628e-05,,6.611061373974971e-05,1
2023-09-01,0.0002791476691168526,,0.0001719326877965282,1,0.00024195967983886568,,0.00014195922735591658,1,0.00024435777888554,,6.646875425546406e-05,1
2023-09-04,4.6511627906919983e-05,,0.00017193662024663249,1,-4.838022990283353e-05,,0.00014678353759958897,1,0.00019543846619884953,,6.356988784179482e-05,1
2023-09-05,0.0,,0.00017460127763124027,1,0.00014514771198825827,,0.00014633998283632887,1,9.770013873411365e-05,,6.450975278672307e-05,1
2023-09-06,0.00013022650109295597,,0.00017461014215951036,1,9.675109812490312e-05,,0.00014104354219060734,1,4.8845297174748836e-05,,6.724455108641058e-05,1
2023-09-07,0.00023251704349935842,,0.00017551215083819402,1,0.00013543843355767748,,0.0001370119094505052,1,0.00014652873428477875,,6.359198105363328e-05,1
2023-09-08,0.00018597039351342382,,0.00016447274592625377,1,0.00019345727496089538,,0.0001353559324917327,1,0.00024417877793414533,,6.722206580623241e-05,1
2023-09-11,0.0,,0.0001665908160283593,1,0.0,,0.00013268048012187673,1,0.00014647150152824473,,6.428721792230112e-05,1
2023-09-12,0.0,,0.00016438624451140343,1,0.0,,0.00012995726845236737,1,4.8816683589691934e-05,,6.355425139852038e-05,1
2023-09-13,0.00018593581495673916,,0.00016470166831433072,1,9.670992824117874e-05,,0.00012995913746261263,1,0.00013668004178502002,,6.351510123369926e-05,1
2023-09-14,0.00017660618679360418,,0.00014531968361488072,1,0.0002901017290062313,,0.00011566688995869207,1,9.761525921736514e-05,,6.352376972287818e-05,1
2023-09-15,0.0001394013178070974,,0.0001427436747370616,1,4.833626573352845e-05,,0.00011566989971533444,1,0.0002244931822397156,,6.271615081096342e-05,1
2023-09-18,9.292125852544686e-05,,0.00012312926258758612,1,9.666785890360963e-05,,0.00010502779552720814,1,0.00019516764901039707,,6.334590471646628e-05,1
2023-09-19,0.0,,0.00011919523896107228,1,4.832925756592665e-05,,0.000106145857480362,1,4.878239150785113e-05,,6.660074950221251e-05,1
2023-09-20,9.291262496757824e-05,,0.00011596180963843295,1,9.665384392332221e-05,,0.00010503455309173209,1,0.00014634003570690446,,6.596902128622578e-05,1
2023-09-21,0.0004552295657667127,,0.00012621387444161587,1,0.00042523581258691046,,0.00011571752193244156,1,9.754574895626256e-05,,6.597816675504506e-05,1
2023-09-22,0.0,,0.0001270321230467219,1,0.0,,0.00011787515660071421,1,0.00024384058677795473,,6.592127309216425e-05,1
2023-09-25,0.00013929257941991402,,0.00012093494859829412,1,4.8301711812692716e-05,,0.00011891299144995073,1,0.00013651744010290123,,6.590340668058048e-05,1
2023-09-26,0.0005478078401515152,,0.00014910067847700084,1,0.0006182320495358162,,0.00016126734870552185,1,0.00014624872032364955,,6.518936132992815e-05,1
2023-09-27,0.0004639897551061978,,0.00016262565433068337,1,0.00014480861128540745,,0.0001612678258246705,1,0.0005849093390524196,,0.00011776713720707788,1
2023-10-04,0.0,,,1,-0.00037101965476615817,,,1,0.0004579111457521101,,,1
2023-10-05,0.00033783783783780663,,,1,0.0003247626912621371,,,1,0.00014607496567231593,,,1
2023-10-06,4.8246248854244556e-05,,,1,0.000269001725321516,,,1,0.0001460536308932614,,,1
2023-10-10,0.00032805866460816624,,,1,0.0001391014049241246,,,1,9.735486823014838e-05,,,1
2023-10-11,4.822809961990693e-05,,0.00016595833765913653,1,9.27213722763387e-05,,0.0002748219615985419,1,0.00014601808677361383,,0.00014643912616726115,1
2023-10-12,0.0003375804164778007,,0.0001665666721577154,1,0.00037085110328205495,,0.0002710766152865403,1,0.00019466235813969668,,0.00013098941858442328,1
2023-10-13,0.00019283799679881142,,0.00015209637672296584,1,0.0002224281742353451,,0.0002495278535012614,1,0.00024328059010136904,,0.00012079431230749415,1
2023-10-16,0.0,,0.00015521623746833326,1,9.265779622702475e-05,,0.00023189629025787475,1,8.755971085827596e-05,,0.00011922908789158796,1
2023-10-17,0.00014460061310650474,,0.00014530200980292248,1,4.632460577758124e-05,,0.00021927835495573199,1,9.728004980735783e-05,,0.00011571973892501904,1
2023-10-18,0.0001445797067922694,,0.00013707557738794966,1,0.0,,0.00021090142041998772,1,4.8635293659948786e-05,,0.000116695084274029,1
2023-10-19,0.0002794803592767181,,0.00013508510149218048,1,0.00041690213917111585,,0.00021935460125629763,1,0.00024316464191564968,,0.00011309517960189195,1
2023-10-20,4.817280548774505e-05,,0.00013345473818224263,1,3.704252481839809e-05,,0.00021148945229927844,1,0.00014586331634847127,,0.0001081257732854737,1
2023-10-23,0.0001445114549414317,,0.0001278375411016862,1,9.260288180157339e-05,,0.0002028552819062696,1,9.72280288962235e-05,,0.0001055334833737854,1
2023-10-24,4.816352479930508e-05,,0.00012628224864456752,1,4.629715365100928e-05,,0.00019628039769453994,1,9.721857652555954e-05,,0.00010302094269176352,1
2023-10-25,4.8161205185914824e-05,,0.00012450606349118361,1,9.259002064765376e-05,,0.00018935053137659143,1,8.748821339343849e-05,,0.00010105201791458509,1
2023-10-26,0.00024079442898017334,,0.00012272572300072327,1,0.0002314536213232632,,0.0001848623400538588,1,0.00024300155520995403,,0.00010003437949846439,1
2023-10-27,9.629458439253114e-05,,0.00011952606212686985,1,0.00013884003776443166,,0.00017900108636393147,1,0.00014576551187994724,,9.692994627532937e-05,1
2023-10-30,0.00018294209401292783,,0.00011627803928076762,1,0.00017583963425349403,,0.00017396490452543768,1,7.773027594248916e-05,,9.602716479684793e-05,1
2023-10-31,9.626770122350692e-05,,0.00011363214097407364,1,9.25309053223522e-05,,0.00016933556704545332,1,9.715529302045667e-05,,9.428263132626186e-05,1
2023-11-01,0.0,,0.00011529489498636055,1,0.0001387835162192097,,0.00016482580411532715,1,9.714585478648452e-05,,9.260201262112316e-05,1
2023-11-02,0.0003850337385813418,,0.0001228765461993373,1,0.0002775285160550034,,0.0001175792141139072,1,0.00029140925515802607,,6.75402170621455e-05,1
2023-11-03,9.622138616527387e-05,,0.00011590194560623932,1,0.0001387257576739298,,0.00011146770072756076,1,9.71081201810442e-05,,6.824961910825581e-05,1
2023-11-06,9.621212850086103e-05,,0.00011426817147946483,1,0.00022193042481188918,,0.00010942576324259473,1,9.709869110974267e-05,,6.886058956350042e-05,1
2023-11-07,0.00018278545797367762,,0.00010657188525216397,1,-4.622524638053793e-05,,0.0001181839907508417,1,9.708926386919892e-05,,6.886858345322122e-05,1
2023-11-08,0.0,,0.00010928414126335447,1,9.24547665055453e-05,,0.0001181900928566307,1,9.707983845919088e-05,,6.938362954298005e-05,1
2023-11-09,0.00033664851970827137,,0.0001091948349906426,1,0.0002311155485297256,,0.0001077409871076994,1,0.0002815042031489856,,7.57914111695668e-05,1
2023-11-10,0.00019230584321294764,,0.00010918088073557735,1,0.0002680320899108857,,0.00011010104061191967,1,9.704309683922219e-05,,7.21146827228299e-05,1
2023-11-13,-4.8067217196523515e-05,,0.00011284959251586755,1,0.0,,0.00011404453263933525,1,0.00014555052058562445,,7.143117347636062e-05,1
2023-11-14,0.00014420858329478037,,0.00011284800931729164,1,0.0001386001386001201,,0.0001121342182653018,1,9.70195591432077e-05,,7.143825962884795e-05,1
2023-11-15,0.00014418779017799643,,0.00011284642678233775,1,4.619364375457735e-05,,0.00010956123024266752,1,9.701014726148927e-05,,6.917669945614154e-05,1
2023-11-16,0.00037483420794659494,,0.00012096251516280026,1,0.0004157235900041911,,0.00010940555066079927,1,0.00024250184301410904,,6.912304076137837e-05,1
2023-11-17,4.803766152661204e-05,,0.00012096794689493592,1,0.0002677994274633555,,0.00010997566382857658,1,0.00014546583007657432,,6.912024904362236e-05,1
2023-11-20,4.803535402064796e-05,,0.00012270964196019418,1,-0.00013847986041226612,,0.00012741558356068263,1,0.00013574836132335122,,6.850431962235132e-05,1
2023-11-21,0.00014409914020840908,,0.00012097240837768882,1,0.0002769980794798954,,0.0001287799088151971,1,8.725495899009061e-05,,6.885456579667273e-05,1
2023-11-22,9.605225242537152e-05,,0.00011951467569361844,1,9.230712426377963e-05,,0.00012878691115821906,1,3.877659832296487e-05,,7.153927581596042e-05,1
2023-11-23,0.0002881290818286253,,0.00012199930366004837,1,0.00013844790666772688,,0.00012747775901764228,1,9.693773689156693e-05,,6.730946279029846e-05,1
2023-11-24,4.8007681229034205e-05,,0.00012348703322239871,1,0.0002214859863971519,,0.00012848852307695697,1,0.0003877133635104002,,8.892079442035297e-05,1
2023-11-27,8.640967788386966e-05,,0.0001237216506225345,1,9.226539217399576e-05,,0.00012904695364864257,1,0.00014533616254386317,,8.769694055301969e-05,1
2023-11-28,0.000144003686494365,,0.00012333463984943473,1,4.6128440028381235e-05,,0.00013051142220527835,1,4.8438347671098114e-05,,8.970830700479214e-05,1
2023-11-29,0.00014398295241835335,,0.00011883063318608836,1,0.00023063156146796437,,0.00013185352969165862,1,9.687200302233023e-05,,8.971539954207572e-05,1
